OID_,OBJECTID_1,OBJECTID,SignUp,Line,LineName,DirNum,Direction,StopID,StopName,Sequence,Lat,Lon
502,503,503,2011 August,2,Plymouth,0,From Downtown,1039.000000000000000,S- East Medical Ctr Dr east of East,8,42.281326000000000,-83.728266000000005
503,504,504,2011 August,2,Plymouth,0,From Downtown,1040.000000000000000,E- East Medical Ctr. Dr.,9,42.283769999999997,-83.726951999999997
504,505,505,2011 August,2,Plymouth,0,From Downtown,1041.000000000000000,E- East Medical Ctr Dr N of West,10,42.285400000000003,-83.730590000000007
505,506,506,2011 August,2,Plymouth,0,From Downtown,1043.000000000000000,N- Maiden Lane west of Maiden Ln Ct,11,42.288065000000003,-83.734058000000005
506,507,507,2011 August,2,Plymouth,0,From Downtown,1044.000000000000000,N- Maiden Lane west of Nielson Ct,12,42.288961999999998,-83.736281000000005
507,508,508,2011 August,2,Plymouth,0,From Downtown,2083.000000000000000,S- Plymouth Rd. east of Broadway,13,42.290807999999998,-83.737672000000003
508,509,509,2011 August,2,Plymouth,0,From Downtown,2084.000000000000000,S- Plymouth Rd. Brookside Apts,14,42.294665999999999,-83.732951999999997
509,510,510,2011 August,2,Plymouth,0,From Downtown,2537.000000000000000,S -Plymouth Rd east of Jones,15,42.295758999999997,-83.731240999999997
510,511,511,2011 August,2,Plymouth,0,From Downtown,2088.000000000000000,S - Plymouth Rd. @ Murfin,16,42.297888999999998,-83.721225000000004
511,512,512,2011 August,2,Plymouth,0,From Downtown,1045.000000000000000,S- Plymouth Rd. at Bishop Rd.,17,42.299103000000002,-83.716616999999999
512,513,513,2011 August,2,Plymouth,0,From Downtown,1046.000000000000000,S- Plymouth Rd.West of Beal,18,42.300339000000001,-83.714504000000005
513,514,514,2011 August,2,Plymouth,0,From Downtown,1047.000000000000000,S- Plymouth Rd opposite EPA lab,19,42.302385000000001,-83.710044999999994
514,515,515,2011 August,2,Plymouth,0,From Downtown,1048.000000000000000,E- Nixon Rd. at Ply Mall/Traver V,20,42.304119999999998,-83.707147000000006
515,516,516,2011 August,2,Plymouth,0,From Downtown,1479.000000000000000,E- Nixon Rd. north of Aurora,21,42.306240000000003,-83.707497000000004
516,517,517,2011 August,2,Plymouth,0,From Downtown,1480.000000000000000,E- Nixon Rd opp Sandlewood Circle,22,42.307941999999997,-83.707661999999999
517,518,518,2011 August,2,Plymouth,0,From Downtown,2434.000000000000000,E- Nixon S of Clague School Drive,23,42.310865000000000,-83.707438999999994
518,519,519,2011 August,2,Plymouth,0,From Downtown,2435.000000000000000,E- Nixon N or Westbury,24,42.313940000000002,-83.707434000000006
519,520,520,2011 August,2,Plymouth,0,From Downtown,2419.000000000000000,E- Nixon at Green,25,42.316811000000001,-83.707490000000007
520,521,521,2011 August,2,Plymouth,0,From Downtown,2436.000000000000000,S- Green W of Whisperwood,26,42.316457999999997,-83.702319000000003
521,522,522,2011 August,2,Plymouth,0,From Downtown,2437.000000000000000,S- Green E of Whisperwood,27,42.316662999999998,-83.699717000000007
522,523,523,2011 August,2,Plymouth,0,From Downtown,2438.000000000000000,S- Green op Kilburn Park,28,42.317523000000001,-83.695558000000005
523,524,524,2011 August,2,Plymouth,0,From Downtown,2439.000000000000000,W- Green S of Gettysburg,29,42.316459000000002,-83.693310999999994
524,525,525,2011 August,2,Plymouth,0,From Downtown,2549.000000000000000,W- Green Rd s of N Burbank,30,42.314179000000003,-83.692662999999996
525,526,526,2011 August,2,Plymouth,0,From Downtown,2440.000000000000000,W- Green S of Burbank,31,42.312303999999997,-83.692982000000001
526,527,527,2011 August,2,Plymouth,0,From Downtown,2441.000000000000000,W- Green op Post Office,32,42.310586999999998,-83.692937000000001
527,528,528,2011 August,2,Plymouth,0,From Downtown,2442.000000000000000,W- Green S of Commonwealth,33,42.307735999999998,-83.692781999999994
528,529,529,2011 August,2,Plymouth,0,From Downtown,1049.000000000000000,S- Plymouth Rd opposite Prairie St.,34,42.302591000000000,-83.702225999999996
529,530,530,2011 August,2,Plymouth,0,From Downtown,1051.000000000000000,S- Plymouth Rd west of Commonwealth,35,42.303725999999997,-83.697303000000005
530,531,531,2011 August,2,Plymouth,0,From Downtown,2725.000000000000000,S- Plymouth e of Green,36,42.305123999999999,-83.692115999999999
531,532,532,2011 August,2,Plymouth,0,From Downtown,2722.000000000000000,Plymouth Park & Ride,37,42.306103000000000,-83.688402999999994
532,533,533,2011 August,2,Plymouth,0,From Downtown,1052.000000000000000,W- Green Rd. south of Plymouth Rd.,38,42.304507000000001,-83.692786999999996
533,534,534,2011 August,2,Plymouth,0,From Downtown,2339.000000000000000,Green Rd. in Park&Ride Lot at,39,42.300251000000003,-83.693263999999999
534,535,535,2011 August,2,Plymouth,1,To Downtown,2722.000000000000000,Plymouth Park & Ride,1,42.306103000000000,-83.688402999999994
535,536,536,2011 August,2,Plymouth,1,To Downtown,2339.000000000000000,Green Rd. in Park&Ride Lot at,2,42.300251000000003,-83.693263999999999
536,537,537,2011 August,2,Plymouth,1,To Downtown,1079.000000000000000,E- Green Rd. south of Plymouth Rd.,3,42.303488000000002,-83.692521999999997
537,538,538,2011 August,2,Plymouth,1,To Downtown,2298.000000000000000,N- Plymouth Rd. west of Green Rd.,4,42.304986999999997,-83.693262000000004
538,539,539,2011 August,2,Plymouth,1,To Downtown,1080.000000000000000,N- Plymouth Rd. west Commonwealth B,5,42.303905000000000,-83.697145000000006
539,540,540,2011 August,2,Plymouth,1,To Downtown,1082.000000000000000,N- Plymouth Rd. west Prairie St.,6,42.302715999999997,-83.702725999999998
540,541,541,2011 August,2,Plymouth,1,To Downtown,2143.000000000000000,E- Green Rd. north Plymouth,7,42.305433999999998,-83.692941000000005
541,542,542,2011 August,2,Plymouth,1,To Downtown,2144.000000000000000,E- Green Rd. at Midwest Credit Unio,8,42.308588999999998,-83.692722000000003
542,543,543,2011 August,2,Plymouth,1,To Downtown,2145.000000000000000,E- Green Rd. at Post Office,9,42.310212000000000,-83.692772000000005
543,544,544,2011 August,2,Plymouth,1,To Downtown,2146.000000000000000,E- Green Rd. south of Burbank Dr.,10,42.312168000000000,-83.692794000000006
544,545,545,2011 August,2,Plymouth,1,To Downtown,1486.000000000000000,E- Green Rd. north of Burbank,11,42.313927000000000,-83.692564000000004
545,546,546,2011 August,2,Plymouth,1,To Downtown,1487.000000000000000,E- Green Rd. north of Burbank,12,42.316882999999997,-83.693620999999993
546,547,547,2011 August,2,Plymouth,1,To Downtown,2691.000000000000000,N- Green Rd west of Kilburn,13,42.317717000000002,-83.695611999999997
547,548,548,2011 August,2,Plymouth,1,To Downtown,1488.000000000000000,N- Green Rd. east of Whisperwood,14,42.316853999999999,-83.699408000000005
548,549,549,2011 August,2,Plymouth,1,To Downtown,2280.000000000000000,N- Green Rd at Whisperwood,15,42.316578000000000,-83.702686999999997
549,550,550,2011 August,2,Plymouth,1,To Downtown,1489.000000000000000,N- Green Rd. east of Nixon,16,42.316969000000000,-83.706633999999994
550,551,551,2011 August,2,Plymouth,1,To Downtown,1490.000000000000000,W- Nixon Rd. opp Westbury Court,17,42.314011999999998,-83.707654000000005
551,552,552,2011 August,2,Plymouth,1,To Downtown,1491.000000000000000,W- Nixon Rd. south of Traver,18,42.311430000000001,-83.707610000000003
552,553,553,2011 August,2,Plymouth,1,To Downtown,2147.000000000000000,W- Nixon Rd. south of Bluett Rd.,19,42.309764000000001,-83.707604000000003
553,554,554,2011 August,2,Plymouth,1,To Downtown,1492.000000000000000,W- Nixon Rd. south of Sandalwood N,20,42.307820999999997,-83.707763999999997
554,555,555,2011 August,2,Plymouth,1,To Downtown,2217.000000000000000,W- Nixon Rd. btw Plymouth & Huro,21,42.303753999999998,-83.707355000000007
555,556,556,2011 August,2,Plymouth,1,To Downtown,1083.000000000000000,N- Plymouth Rd. west EPA Lab drivew,22,42.302540000000000,-83.710006000000007
556,557,557,2011 August,2,Plymouth,1,To Downtown,1084.000000000000000,N- Plymouth Rd. opp Beal St.,23,42.300877999999997,-83.714094000000003
557,558,558,2011 August,2,Plymouth,1,To Downtown,1085.000000000000000,N- Plymouth Rd. west of Bishop St,24,42.298996000000002,-83.717447000000007
558,559,559,2011 August,2,Plymouth,1,To Downtown,2089.000000000000000,N- Plymouth Rd west of Murfin,25,42.297997000000002,-83.720708000000002
559,560,560,2011 August,2,Plymouth,1,To Downtown,1012.000000000000000,N- Plymouth Rd east of Pointe Ln,26,42.299349999999997,-83.723912999999996
560,561,561,2011 August,2,Plymouth,1,To Downtown,2087.000000000000000,N- Plymouth Rd. west of Barton,27,42.296214999999997,-83.730819999999994
561,562,562,2011 August,2,Plymouth,1,To Downtown,2085.000000000000000,N- Plymouth Rd. btw Broadway and B,28,42.294797000000003,-83.733028000000004
562,563,563,2011 August,2,Plymouth,1,To Downtown,1092.000000000000000,S- Maiden Lane east Broadway (acros,29,42.289121000000002,-83.736875999999995
563,564,564,2011 August,2,Plymouth,1,To Downtown,1094.000000000000000,S- Maiden Lane east of Island Dr,30,42.287846999999999,-83.733703000000006
564,565,565,2011 August,2,Plymouth,1,To Downtown,1095.000000000000000,W- East Medical Ctr Dr south West,31,42.285297999999997,-83.730945000000006
565,566,566,2011 August,2,Plymouth,1,To Downtown,1096.000000000000000,W- East Medical Ctr. Dr. at Taubman,32,42.284393000000001,-83.727418999999998
566,567,567,2011 August,2,Plymouth,1,To Downtown,1097.000000000000000,N- East Medical Ctr Dr at E Hospi,33,42.281475999999998,-83.728744000000006
567,568,568,2011 August,2,Plymouth,1,To Downtown,1098.000000000000000,W- Observatory St. opp Washington H,34,42.279980000000002,-83.731133999999997
568,569,569,2011 August,2,Plymouth,1,To Downtown,1099.000000000000000,W- Observatory St south of N Univ,35,42.278227000000001,-83.731043999999997
569,570,570,2011 August,2,Plymouth,1,To Downtown,2632.000000000000000,N.Geddes at CC Little,36,42.277687000000000,-83.734522999999996
570,571,571,2011 August,2,Plymouth,1,To Downtown,1102.000000000000000,N- North University at Thayer,37,42.278664999999997,-83.739339999999999
571,572,572,2011 August,2,Plymouth,1,To Downtown,1351.000000000000000,N- E William St west of Thompson,38,42.277831999999997,-83.744156000000004
572,573,573,2011 August,2,Plymouth,1,To Downtown,2016.000000000000000,Blake Transit Center,39,42.278421999999999,-83.747260999999995
573,574,574,2011 August,20,Ypsilanti Grove - Ecorse,0,Loop,989.019999999999982,YTC - 20,1,42.242308000000001,-83.615864999999999
574,575,575,2011 August,20,Ypsilanti Grove - Ecorse,0,Loop,1866.000000000000000,S- Michigan Ave. east of Huron,2,42.241022999999998,-83.612350000000006
575,576,576,2011 August,20,Ypsilanti Grove - Ecorse,0,Loop,1867.000000000000000,S- Michigan Ave. east of River St.,3,42.241013000000002,-83.608362000000000
576,577,577,2011 August,20,Ypsilanti Grove - Ecorse,0,Loop,1868.000000000000000,S- Michigan .btw Park St. & Grove,4,42.241022999999998,-83.605953000000000
577,578,578,2011 August,20,Ypsilanti Grove - Ecorse,0,Loop,1870.000000000000000,W- Prospect south of Towner,5,42.238669999999999,-83.601992999999993
578,579,579,2011 August,20,Ypsilanti Grove - Ecorse,0,Loop,1871.000000000000000,W- Prospect opp Davis St.,6,42.236369000000003,-83.601960000000005
579,580,580,2011 August,20,Ypsilanti Grove - Ecorse,0,Loop,1896.000000000000000,W- Grove Rd. north of Tyler,7,42.232484999999997,-83.601748999999998
580,581,581,2011 August,20,Ypsilanti Grove - Ecorse,0,Loop,2385.000000000000000,S- Service Dr. east of Emerick,8,42.231054000000000,-83.597094999999996
581,582,582,2011 August,20,Ypsilanti Grove - Ecorse,0,Loop,1876.000000000000000,S- Service Dr. west of Gault Vill,9,42.231074999999997,-83.593534000000005
582,583,583,2011 August,20,Ypsilanti Grove - Ecorse,0,Loop,1877.000000000000000,S- Service Dr. east of Georgiana,10,42.231105999999997,-83.591192000000007
583,584,584,2011 August,20,Ypsilanti Grove - Ecorse,0,Loop,1878.000000000000000,S- Service Dr. east of Gault,11,42.231144000000000,-83.587643000000000
584,585,585,2011 August,20,Ypsilanti Grove - Ecorse,0,Loop,1879.000000000000000,W- Service Dr. at Share,12,42.230097999999998,-83.583316999999994
585,586,586,2011 August,20,Ypsilanti Grove - Ecorse,0,Loop,1880.000000000000000,S- Foley east of Harris,13,42.227046999999999,-83.582144999999997
586,587,587,2011 August,20,Ypsilanti Grove - Ecorse,0,Loop,1881.000000000000000,S- Foley at Gattegno,14,42.227083999999998,-83.578474999999997
587,588,588,2011 August,20,Ypsilanti Grove - Ecorse,0,Loop,1882.000000000000000,S- Foley at Harry St.,15,42.227938000000002,-83.575971999999993
588,589,589,2011 August,20,Ypsilanti Grove - Ecorse,0,Loop,1883.000000000000000,S- Harry at Heather Ridge,16,42.225042999999999,-83.572835999999995
589,590,590,2011 August,20,Ypsilanti Grove - Ecorse,0,Loop,2513.000000000000000,S- Grove W of Lakeview,17,42.217253999999997,-83.568403000000004
590,591,591,2011 August,20,Ypsilanti Grove - Ecorse,0,Loop,2547.000000000000000,S - Grove east of Lake in the Woods,18,42.215423000000001,-83.565020000000004
591,592,592,2011 August,20,Ypsilanti Grove - Ecorse,0,Loop,2512.000000000000000,S- Grove W of MacCartney,19,42.214737999999997,-83.562438000000000
592,593,593,2011 August,20,Ypsilanti Grove - Ecorse,0,Loop,2514.000000000000000,S- Grove E of Bridge,20,42.213610000000003,-83.557430999999994
593,594,594,2011 August,20,Ypsilanti Grove - Ecorse,0,Loop,2516.000000000000000,S- Grove E of Snow,21,42.213560999999999,-83.547494999999998
594,595,595,2011 August,20,Ypsilanti Grove - Ecorse,0,Loop,2500.000000000000000,Lakewood Mall,22,42.218100999999997,-83.542402999999993
595,596,596,2011 August,20,Ypsilanti Grove - Ecorse,0,Loop,2517.000000000000000,N- Grove W of Rawsonville,23,42.213804000000003,-83.544421000000000
596,597,597,2011 August,20,Ypsilanti Grove - Ecorse,0,Loop,2527.000000000000000,N- Grove E of Nancy,24,42.213763000000000,-83.546018000000004
597,598,598,2011 August,20,Ypsilanti Grove - Ecorse,0,Loop,2518.000000000000000,N- Grove W of Margery,25,42.213714000000003,-83.548103999999995
598,599,599,2011 August,20,Ypsilanti Grove - Ecorse,0,Loop,2520.000000000000000,N- Grove W of Main,26,42.213769999999997,-83.557186999999999
599,600,600,2011 August,20,Ypsilanti Grove - Ecorse,0,Loop,2521.000000000000000,E- McCartney N of Grove,27,42.215328000000000,-83.562509000000006
600,601,601,2011 August,20,Ypsilanti Grove - Ecorse,0,Loop,2522.000000000000000,E- McCartney N of Lakeview,28,42.217509999999997,-83.562377999999995
601,602,602,2011 August,20,Ypsilanti Grove - Ecorse,0,Loop,2581.000000000000000,E- McCartney at State,29,42.224611000000003,-83.562764999999999
602,603,603,2011 August,20,Ypsilanti Grove - Ecorse,0,Loop,2685.000000000000000,E-McCartney opp Cedarcliff,30,42.226720999999998,-83.562830000000005
603,604,604,2011 August,20,Ypsilanti Grove - Ecorse,0,Loop,2501.000000000000000,Tyler & Nash,31,42.231932000000000,-83.565700000000007
604,605,605,2011 August,20,Ypsilanti Grove - Ecorse,0,Loop,2331.000000000000000,N- Tyler Rd. opp. Zephyr,32,42.231906000000002,-83.570419999999999
605,606,606,2011 August,20,Ypsilanti Grove - Ecorse,0,Loop,2709.000000000000000,E- Dorset north of Tyler,33,42.231949999999998,-83.574602999999996
606,607,607,2011 August,20,Ypsilanti Grove - Ecorse,0,Loop,2523.000000000000000,E- Ford Blvd N.of Parkwood Ave,34,42.237834999999997,-83.579374000000001
607,608,608,2011 August,20,Ypsilanti Grove - Ecorse,0,Loop,2524.000000000000000,N- Russel St W of Ford Blvd,35,42.241281000000001,-83.581142000000000
608,609,609,2011 August,20,Ypsilanti Grove - Ecorse,0,Loop,2502.000000000000000,N- Russell at Harris,36,42.241266000000003,-83.582763999999997
609,610,610,2011 August,20,Ypsilanti Grove - Ecorse,0,Loop,2585.000000000000000,W Harris at Duncan,37,42.239674999999998,-83.582916999999995
610,611,611,2011 August,20,Ypsilanti Grove - Ecorse,0,Loop,2576.000000000000000,W- Harris at Parkwood,38,42.237724999999998,-83.582851000000005
611,612,612,2011 August,20,Ypsilanti Grove - Ecorse,0,Loop,1916.000000000000000,N- Ecorse Rd. west of Harris,39,42.235070999999998,-83.583591999999996
612,613,613,2011 August,20,Ypsilanti Grove - Ecorse,0,Loop,1917.000000000000000,N- Ecorse Rd. west of Glenwood,40,42.235162000000003,-83.587590000000006
613,614,614,2011 August,20,Ypsilanti Grove - Ecorse,0,Loop,1918.000000000000000,N- Ecorse Rd. east of Redwood,41,42.235263000000003,-83.590507000000002
614,615,615,2011 August,20,Ypsilanti Grove - Ecorse,0,Loop,1919.000000000000000,E- Ecorse Rd.at Davis,42,42.236302999999999,-83.596637999999999
615,616,616,2011 August,20,Ypsilanti Grove - Ecorse,0,Loop,2742.000000000000000,E - Ecorse at Parkwood,43,42.238298000000000,-83.597070000000002
616,617,617,2011 August,20,Ypsilanti Grove - Ecorse,0,Loop,2743.000000000000000,N - Michigan Ave at Ecorse,44,42.241514000000002,-83.600607999999994
617,618,618,2011 August,20,Ypsilanti Grove - Ecorse,0,Loop,1899.000000000000000,N- Michigan Ave. west of Grove,45,42.241199000000002,-83.604208000000000
618,619,619,2011 August,20,Ypsilanti Grove - Ecorse,0,Loop,1900.000000000000000,N- Michigan Ave. east of Lincoln St,46,42.241177000000000,-83.607073999999997
